Date,Open,Close,vix,vix9d,straddle_mark,straddle_pnl,ratio_m1_f2,ratio_m1_f4,ratio_m1_f6,ratio_m2_f2,ratio_m2_f4,ratio_m2_f6,ratio_m3_f2,ratio_m3_f4,ratio_m3_f6
2016-01-19,189.9600067138672,188.05999755859375,26.049999237060547,30.43000030517578,38.7796677371302,-162.64541973369973,277.85869721313696,263.9401260381943,262.75877008229514,99.99919431504601,96.65378930636594,96.3885697302705,27.587991943719267,26.406635987820096,26.371376694652874
2016-01-20,185.02999877929688,185.6499938964844,27.59000015258789,32.849998474121094,40.93879781604191,215.91300789117156,307.9363551859574,291.10668400270504,288.72058807955534,123.54172226167549,113.77798374785702,113.30917689220935,37.14541313995487,34.7593172168052,34.68448991685117
2016-01-21,186.2100067138672,186.69000244140625,26.690000534057617,29.989999771118164,39.58566457406047,-135.3133241981439,264.73639119145616,247.50218533283942,246.77727617551142,90.76589621949506,86.76362562051726,86.56988406236782,32.81606438710809,32.091155229780114,32.06704365766523
2016-01-22,189.77999877929688,190.52000427246097,22.34000015258789,22.59000015258789,33.2600383271823,-632.5626246878173,145.4449652480015,141.06556183187925,141.02729236192027,29.95059875886762,29.44643504175334,29.444492622768983,4.973815626282327,4.93554615632336,4.935479387508037
2016-01-25,189.9199981689453,187.63999938964844,24.149999618530273,26.040000915527344,35.70188088057242,244.1842553390117,126.86705817806262,120.67467149225828,120.42147299580064,55.860031226546774,54.87653475768372,54.84263134335324,9.2514801031435,8.998281606685879,8.995916161173456
2016-01-26,188.4199981689453,190.1999969482422,22.5,24.25,33.30094442303789,-240.09364575345273,182.72893493219644,176.60879682148553,176.5336784784148,59.48524660569763,58.656715639842034,58.65212173388722,8.56622761332656,8.491109270255796,8.490911406211854
2016-01-27,189.5800018310547,188.1300048828125,23.11000061035156,24.510000228881836,34.10019258954773,79.9248166509841,230.3527815373474,223.54488171014563,223.44561534658527,63.582721439919005,62.5922865329327,62.585332282710546,10.014645715431255,9.915379351870907,9.915030762687607
2016-01-28,189.9600067138672,189.11000061035156,22.420000076293945,23.399999618530273,33.06178760715201,-103.84049823957184,155.5659788616217,152.41121404459003,152.33782984280384,35.04345174850532,34.69194878149525,34.6858752497841,2.6304265673773646,2.5570423655911974,2.5567944031381495
2016-01-29,190.02000427246097,193.72000122070312,20.200000762939453,19.3700008392334,30.017415969457147,-304.4371637694866,-247.40154942888304,-248.11714341373076,-248.1195154385952,12.145265775739327,12.11030848439203,12.110183270687466,-2.4616915329565474,-2.4640635578209644,-2.4640650320301845
2016-02-01,192.52999877929688,193.6499938964844,19.979999542236328,19.68000030517578,29.557706122650927,-45.970984680621996,151.65853780829966,149.9152649897233,149.91102465484087,26.498743225727907,26.384499743285623,26.38440801215443,-0.40072976748641675,-0.4049701023688592,-0.4049712992271175
2016-02-02,191.9600067138672,190.16000366210935,21.979999542236328,22.190000534057617,32.22389686653841,266.61907438874834,140.4244065186483,138.06215233215153,138.04890495209764,28.475846405443,28.254690926425525,28.25252037072611,0.8645130719534855,0.8512656918996138,0.8511782005018986
2016-02-03,191.41000366210935,191.3000030517578,21.649999618530273,22.350000381469727,31.74699941084448,-47.68974556939298,147.73869129776497,143.6632168054293,143.63378594600002,45.79831615919726,45.362322561716795,45.36104832480397,4.3393516387781865,4.309920779348895,4.309884097472036
2016-02-04,190.7100067138672,191.6000061035156,21.84000015258789,21.75,31.99587230882051,24.88728979760282,134.7205698917564,131.25066851853373,131.22846787874727,25.538633151298185,25.190742676163794,25.18982515931384,3.106479571469552,3.08427893168306,3.084253968796115
2016-02-05,190.9900054931641,187.9499969482422,23.3799991607666,22.959999084472656,34.07578733084202,207.99150220215097,-59.38093449210975,-62.29966696588168,-62.32099236779064,32.870681651435724,32.56470574573003,32.559856359097864,2.001997478193048,1.9806720762840824,1.980486727714947
2016-02-08,185.77000427246097,185.4199981689453,26.0,26.399999618530273,37.6895044575875,361.37171267454846,199.553394647582,190.15191998083827,189.9411364920233,78.51188679454731,76.86709213872327,76.83829751388075,15.540856002182133,15.330072513367154,15.328235644259744
2016-02-09,183.36000061035156,185.42999267578125,26.540000915527344,26.84000015258789,38.39658952676541,70.70850691779071,171.4939047721043,162.21984348629613,162.03300128156158,78.2073208698854,76.6525134631541,76.61081369582814,15.22132567858426,15.034483473849688,15.03026738448166
2016-02-10,186.41000366210935,185.27000427246097,26.290000915527344,25.530000686645508,37.998843832533,-39.774569423241246,241.17505120314183,233.45068466233002,233.32487573066146,69.25711934740553,68.0650016444213,68.05560314645402,11.93166211614449,11.80585318447597,11.804022696409152
2016-02-11,182.33999633789065,182.86000061035156,28.13999938964844,27.36000061035156,40.61944612034047,262.0602287807472,264.3881146458938,254.65187683925862,254.20238472185875,82.07822035727347,80.34210698302695,80.29242872825071,16.93710487856302,16.48761276116312,16.482242164781077
2016-02-12,184.9600067138672,186.6300048828125,25.399999618530273,22.709999084472656,36.616379202831524,-400.3066917508946,135.70264539106915,133.6104726049806,133.56291304148593,27.001755402080164,26.327175101007846,26.32504892986713,0.4272115559607279,0.37965199246607284,0.37958957835445695
2016-02-16,188.77000427246097,189.77999877929688,24.11000061035156,21.809999465942383,34.611864140599536,-200.4515062231988,131.6616444506353,128.2955547801309,128.27454852232003,24.33266743312798,23.999324218316836,23.998468306635367,2.8952865609725977,2.874280303161709,2.874250825697314
2016-02-17,191.16000366210935,192.8800048828125,22.309999465942383,20.270000457763672,32.15730801684455,-245.45561237549833,111.51061670420127,110.34285300358154,110.33713299591756,17.366811058219305,17.217588754983638,17.217468630358553,-1.547308203615764,-1.553028211279742,-1.5530296678988584
2016-02-18,193.1999969482422,192.08999633789065,21.63999938964844,19.530000686645508,31.09456561570923,-106.27424011353241,104.4579894760614,103.50940829839769,103.50591510650416,14.838095366411723,14.782263352776214,14.782201994478802,-1.992356233792734,-1.9958494256862482,-1.9958500374044297
2016-02-19,191.1699981689453,192.0,20.530000686645508,18.219999313354492,29.457099130246846,-163.7466485462383,83.81622339510102,83.36593359221959,83.36522459147399,8.334370883075197,8.297288626063837,8.297282201162936,-2.997293302125495,-2.9980023028711016,-2.9980023328260907
2016-02-22,193.8699951171875,194.77999877929688,19.3799991607666,18.38999938964844,27.900984201512827,-155.61149287340186,88.69884438596095,88.17518628321102,88.17476976460826,9.620828081168598,9.600127289151903,9.600122819145746,-2.851433257936892,-2.8518497765396664,-2.851850103453347
2016-02-23,194.0,192.32000732421875,20.979999542236328,20.690000534057617,29.93796249378869,203.69782922758617,121.16525824287761,119.66400626919193,119.65908210789175,20.78279557939686,20.67196017711928,20.67182479035298,-0.8827164165605543,-0.8876405778607253,-0.8876429594300146
2016-02-24,190.6300048828125,193.1999969482422,20.719999313354492,20.719999313354492,29.581948533420245,-35.601396036844335,80.16722356841302,77.74240061848715,77.73287672253882,32.65100385942126,32.45512237020679,32.45483730855521,0.9782337058506627,0.968709809902351,0.9687044376676175
2016-02-25,193.72999572753903,195.5399932861328,19.11000061035156,17.790000915527344,27.472943007270715,-210.90055261495309,81.78277142349891,81.39914843041721,81.39828006790734,7.582035537623783,7.54404209316527,7.5440316033073795,-3.13014872447126,-3.1310170869811422,-3.131017154259296
2016-02-26,196.57000732421875,195.08999633789065,19.809999465942383,18.559999465942383,28.37418280272641,90.12397954556945,98.74254481468533,97.43869623887672,97.43653028280147,12.471705022866301,12.399701151035233,12.399664619742799,-1.2858039141464874,-1.2879698702217386,-1.287970225552062
2016-02-29,195.11000061035156,193.55999755859375,20.549999237060547,20.36000061035156,29.141742377093166,76.75595743667571,118.44939263015638,117.03735969422367,117.03288347728736,19.814282830517662,19.71208154032729,19.71195997330502,-1.062499199331676,-1.066975416267991,-1.0669775087617235
2016-03-01,195.0099945068359,198.11000061035156,17.700000762939453,17.040000915527344,25.646145983051753,-349.55963940414136,-149.69597702770096,-149.95587259942147,-149.95596356533898,5.1451082029073305,5.138081244705386,5.138080654621103,-3.3799359528827058,-3.3800269188002297,-3.3800269207747973
2016-03-02,197.7400054931641,199.0,17.09000015258789,15.779999732971191,24.916805240641878,-72.93407424098746,60.86432895455528,60.73502680121907,60.735013473752,2.3867757167119157,2.3846734751020424,2.38467343995836,-3.6413557107954597,-3.641369038262524,-3.6413690383061605
2016-03-03,198.7899932861328,199.77999877929688,16.700000762939453,15.90999984741211,24.497422760043733,-41.9382480598145,62.95168721767782,62.80296184448526,62.802942056992784,2.8566678415671003,2.853983417402506,2.853983353741766,-3.602489890840304,-3.602509678332789,-3.602509678431828
2016-03-04,200.0099945068359,200.42999267578125,16.860000610351562,15.859999656677246,24.83256557264903,33.5142812605298,62.80260378830001,62.64753932400529,62.64751217259771,2.894020170614384,2.8909422934912614,2.8909421818214627,-3.589789616528757,-3.5898167679363273,-3.589816768156026
2016-03-07,199.33999633789065,200.58999633789065,17.350000381469727,17.65999984741211,25.42773291958416,59.516734693512774,88.72643876321922,88.16936061686191,88.16878142077142,9.812556308820206,9.78809689220272,9.788089469677308,-2.7841059650110545,-2.7846851611015415,-2.7846852124354347
2016-03-08,199.32000732421875,198.3999938964844,18.670000076293945,19.170000076293945,26.761905336055747,133.41724164715885,109.63597371902415,108.513382502107,108.51056769824213,16.68899378693534,16.61601714663346,16.61595213223905,-1.6463704512708537,-1.6491852551357362,-1.6491861561988101
2016-03-09,199.36000061035156,199.3800048828125,18.34000015258789,18.790000915527344,26.447868198848155,-31.403713720759185,104.90628698942152,103.93065923228099,103.92859775405748,15.048955888758575,14.990168767474037,14.990126473178885,-1.9425585293150007,-1.9446200075385123,-1.9446205147685212
2016-03-10,199.9600067138672,199.5399932861328,18.049999237060547,17.65999984741211,26.033724911680935,-41.41432871672208,86.11993660362813,85.64081565381947,85.64045669344239,8.895049215040062,8.876736887868747,8.876733125341064,-2.940681153215724,-2.9410401135928064,-2.9410401356045743
2016-03-11,201.2599945068359,202.7599945068359,16.5,15.199999809265137,24.678650838879037,-135.5074072801898,58.035810362116194,57.91449001873425,57.91447311939511,1.941504675804147,1.9393298772272107,1.939329820201352,-3.657308614969172,-3.6573255143083196,-3.657325514391482
2016-03-14,202.16000366210935,202.5,16.920000076293945,15.989999771118164,25.045801182499062,36.71503436200254,67.41466709049432,67.20753626151684,67.2074784748382,3.9981728169958517,3.9931303553339017,3.993130037276302,-3.485564979479343,-3.4856227661579773,-3.4856227670012414
2016-03-15,201.36000061035156,202.1699981689453,16.84000015258789,16.459999084472656,24.800742718782132,-24.505846371692996,75.46790805057256,75.15030339275313,75.15014515563402,6.0645454060383415,6.054472572149573,6.054471343584648,-3.2643159589279866,-3.2644741960470887,-3.2644742007390257
2016-03-16,201.6000061035156,203.33999633789065,14.989999771118164,14.06999969482422,22.63450976266074,-216.6232956121391,46.56533569482846,46.52197682780058,46.521976095224694,-0.3481580101438406,-0.34848683533389346,-0.3484868358300499,-3.8132800682163364,-3.81328080079221,-3.813280800792304
2016-03-17,203.2400054931641,204.6300048828125,14.4399995803833,13.050000190734863,22.331461720129226,-30.304804253151474,35.622963695231924,35.604458623791196,35.60445843566188,-1.7914607259820232,-1.791564957551632,-1.7915649576597383,-3.86298929273054,-3.862989480859854,-3.862989480859874
2016-03-18,204.1699981689453,204.3800048828125,14.020000457763672,12.470000267028809,21.65675160868706,-67.47101114421667,29.748234298705448,29.739313043015272,29.73931301041703,-2.46449048913268,-2.464522191934785,-2.4645221919444706,-3.8821573908249167,-3.88215742342316,-3.882157423423161
2016-03-21,204.07000732421875,204.6699981689453,13.789999961853027,12.770000457763672,21.361310291741198,-29.544131694586184,31.86069356744803,31.84934955826852,31.84934950148716,-2.2530317398996234,-2.253077654658751,-2.2530776546807765,-3.877311811296894,-3.877311868078251,-3.8773118680782535
2016-03-22,203.7599945068359,204.55999755859375,14.170000076293944,13.140000343322754,21.767812570356746,40.65022786155481,36.07940251058858,36.062976793230476,36.06297670866724,-1.8102301345802787,-1.8103011413789631,-1.8103011414103722,-3.867148311594078,-3.8671483961573125,-3.8671483961573165
2016-03-23,204.11000061035156,203.2100067138672,14.9399995803833,13.359999656677246,22.252731881928966,48.49193115722201,38.094042544323955,38.07066075608228,38.070660426018534,-1.4891685775450818,-1.4893189996582743,-1.489318999909969,-3.853235433325216,-3.853235763388964,-3.85323576338903
2016-03-24,202.0,203.1199951171875,14.739999771118164,12.350000381469728,21.922122467524787,-33.060941440417935,26.471406851127682,26.466195054807265,26.46619504670668,-2.7956868840125777,-2.795699382287542,-2.7956993822890377,-3.8895763830574057,-3.889576391157993,-3.889576391157993
2016-03-28,203.61000061035156,203.2400054931641,15.239999771118164,14.06999969482422,22.45684365927133,53.47211917465415,47.93181873245523,47.882871996772764,47.88287163780144,-0.11921621119291759,-0.11933898226000306,-0.11933898266696907,-3.8021054517205926,-3.802105810691905,-3.8021058106920824
2016-03-29,202.7599945068359,205.1199951171875,13.81999969482422,12.170000076293944,21.2787106897591,-117.81329695122267,2.1747301722187444,2.170375876245176,2.170375873257205,-2.8499736236978928,-2.8499813564634353,-2.8499813564637346,-3.8912913990889453,-3.8912914020769183,-3.8912914020769183
2016-03-30,206.3000030517578,206.02000427246097,13.5600004196167,11.869999885559082,21.292515612323065,1.3804922563963373,26.953171504157815,26.947113819366336,26.947113819122286,-2.7300338685461956,-2.730034828116792,-2.7300348281168088,-3.8878846296848826,-3.8878846299289385,-3.8878846299289385
2016-03-31,205.91000366210935,205.52000427246097,13.949999809265137,12.25,21.52641258944103,23.389697711796487,27.75903493263055,27.753006538023456,27.7530065282592,-2.6897306916082484,-2.6897456135806124,-2.6897456135824918,-3.8879431814930436,-3.8879431912573015,-3.8879431912573015
2016-04-01,204.3500061035156,206.9199981689453,13.100000381469728,10.920000076293944,21.067370379147775,-45.9042210293255,-165.17186794369934,-165.17323959723026,-165.17323959723228,-3.3528031395343154,-3.352803173769683,-3.352803173769683,-3.8972566929320664,-3.897256692934081,-3.897256692934081
2016-04-04,206.8300018310547,206.25,14.119999885559082,12.5,21.8856058959964,81.8235516848624,31.03384633969344,31.024695674787353,31.024695658570216,-2.376138304349945,-2.376166414622657,-2.376166414627642,-3.881698621536428,-3.8816986377535625,-3.881698637753563
2016-04-05,204.6699981689453,204.19000244140625,15.420000076293944,13.960000038146973,22.68104072847514,79.54348324787404,46.572967080526354,46.528363541464316,46.528363154708416,-0.32546646242965815,-0.3255958938712107,-0.32559589431236624,-3.810791761607657,-3.8107921483635594,-3.8107921483637504
2016-04-06,204.19000244140625,206.4199981689453,14.09000015258789,12.5600004196167,21.84423144398835,-83.68092844867903,-53.18321411203448,-53.19353246715825,-53.193532513387105,-2.3514132704067956,-2.351453502750208,-2.351453502765807,-3.8793631510658875,-3.879363197294738,-3.8793631972947393
2016-04-07,205.13999938964844,203.9499969482422,16.15999984741211,15.199999809265137,23.46244343391072,161.8211989922372,60.20090826212367,60.06478833793631,60.06476683156107,2.366350102013474,2.36377778571332,2.363777704420639,-3.627695632081837,-3.627717138457066,-3.627717138596312
2016-04-08,205.33999633789065,204.5,15.359999656677246,13.59000015258789,22.589145821694345,-87.32976122163763,44.22333578699209,44.214060206691364,44.21406013270842,-0.5663138737447202,-0.5663595701136988,-0.5663595701577897,-3.8814486174496805,-3.8814486914326265,-3.881448691432637
2016-04-11,205.25,204.02000427246097,16.260000228881836,15.59000015258789,23.440142312062918,85.09964903685727,66.42732739030103,66.22849162449621,66.22848457998299,3.78848845221815,3.7837219435327976,3.7837219234953325,-3.5023073347663543,-3.5023143792795848,-3.502314379307694
2016-04-12,204.22000122070312,205.9199981689453,14.850000381469728,13.710000038146973,22.32477089707846,-111.53714149844589,42.94527505621895,42.90693761819265,42.90693652379021,-0.7787047867470349,-0.779044663243524,-0.7790446645230844,-3.823321840740054,-3.823322935142499,-3.8233229351425075
2016-04-13,207.0,208.0,13.84000015258789,12.449999809265137,21.99261984518111,-33.21510518973483,30.261966762874764,30.253020844420682,30.2530208147951,-2.4328242927013957,-2.432854450090357,-2.432854450099317,-3.882108074215084,-3.8821081038406646,-3.8821081038406655
2016-04-14,208.07000732421875,208.0099945068359,13.720000267028809,12.31999969482422,21.82080901299208,-17.181083218903126,29.847664607046447,29.838942703976898,29.8389426741872,-2.4661054114134418,-2.4661352341935636,-2.466135234193775,-3.882556104491812,-3.882556134281504,-3.882556134281504
2016-04-15,208.0099945068359,207.77999877929688,13.619999885559082,12.199999809265137,21.55777410724601,-26.30349057460677,28.444782439829673,28.43778533007663,28.43778531357672,-2.6124912382750978,-2.6125115054900845,-2.6125115054940498,-3.88600573099418,-3.8860057474940946,-3.8860057474940946
2016-04-18,207.77999877929688,209.2400054931641,13.350000381469728,12.859999656677246,21.869631957233032,31.185784998702104,35.62368504158044,35.60794070117273,35.607940652532626,-1.8622126814815654,-1.8622447177056394,-1.8622447177293413,-3.868511173264274,-3.8685112219043742,-3.8685112219043782
2016-04-19,209.7400054931641,209.8999938964844,13.239999771118164,12.859999656677246,22.064468995760933,19.483703852790057,37.26033075131152,37.25292761300841,37.25292755295173,-1.6626047723530721,-1.6626413772070072,-1.6626413772394901,-3.885193543223723,-3.885193603280406,-3.885193603280412
2016-04-20,209.9499969482422,210.1000061035156,13.279999732971191,12.800000190734863,22.178645279723916,11.41762839629834,35.59748759475861,35.58065824024203,35.58065813333415,-1.8369648399480694,-1.8370472240231326,-1.8370472240241433,-3.866340970243194,-3.866341077151079,-3.866341077151079
2016-04-21,210.1199951171875,208.97000122070312,13.949999809265137,13.18000030517578,22.279430849326346,10.078556960242935,40.36940034663263,40.34001056927611,40.340010517026464,-1.174930980584989,-1.1749736344209682,-1.1749736344399988,-3.8412202885380067,-3.841220340787659,-3.841220340787661
2016-04-22,208.5500030517578,208.97000122070312,13.220000267028809,11.93000030517578,21.436336742888557,-84.3094106437789,10.972143556987026,10.970830877520235,10.970830876421692,-3.51117542443693,-3.511177724778965,-3.51117772477911,-3.8973746377707896,-3.897374638869331,-3.897374638869331
2016-04-25,208.2599945068359,208.61000061035156,14.079999923706056,13.619999885559082,22.088745215636777,65.24084727482204,45.40778642347743,45.395361322443755,45.39536119702365,-0.38310929378118885,-0.38317886763548614,-0.3831788677170902,-3.875149421672255,-3.875149547092359,-3.8751495470923807
2016-04-26,209.0399932861328,208.9199981689453,13.960000038146973,13.5,22.068427675598677,-2.0317540038099935,42.71469731454424,42.67889339885016,42.67889253767778,-0.8464482219710798,-0.846740786271611,-0.8467407862936174,-3.8283895850946754,-3.82839044626705,-3.828390446267056
2016-04-27,208.47000122070312,209.3500061035156,13.770000457763672,12.8100004196167,22.038812078927286,-2.961559667139113,16.472629609315135,16.468118035359794,16.468118017990967,-3.1217750258982693,-3.121790710113343,-3.1217907101198508,-3.890976799982833,-3.890976817351662,-3.890976817351663
2016-04-28,208.4600067138672,207.4499969482422,15.220000267028809,14.550000190734863,22.73464280906557,69.58307301382831,30.325545719929167,30.292072523553628,30.29207085270344,-1.5152885863601364,-1.5156587183420145,-1.5156587216111754,-3.833048594689833,-3.8330502655400176,-3.8330502655428615
2016-04-29,206.72000122070312,206.3300018310547,15.699999809265137,14.789999961853027,22.794244008694704,5.960119962913524,57.31365611020537,57.21126351486783,57.21125965957109,1.646032671722101,1.6453958176905097,1.6453958075725446,-3.6952032434003326,-3.69520709869707,-3.6952070987085275
2016-05-02,206.9199981689453,207.97000122070312,14.68000030517578,13.770000457763672,22.176509634463848,-61.77343742308565,44.09599644152914,44.05696979757904,44.05696887087404,-0.6604689857598443,-0.6607896187496789,-0.660789619770016,-3.8219439319834665,-3.8219448586884766,-3.821944858688916
2016-05-03,206.52000427246097,206.16000366210935,15.600000381469728,15.170000076293944,22.43297231709566,25.646268263181327,34.79008711573128,34.73651321836582,34.7365080962617,-0.8058767877798414,-0.8066670886079899,-0.8066671038411135,-3.7928368388934754,-3.7928419609975945,-3.792841961018675
2016-05-04,204.9900054931641,205.0099945068359,16.049999237060547,15.470000267028809,22.497986024710983,6.501370761532144,62.71248521267105,62.559006414892984,62.55898052187633,2.8675140902417313,2.8645088592275965,2.864508756029208,-3.5929647248047076,-3.592990617821361,-3.5929906180177573
2016-05-05,205.55999755859375,204.97000122070312,15.90999984741211,15.369999885559082,22.270540280875224,-22.744574383575866,65.91025338361167,65.84904027976003,65.84903315814717,-0.5739351963090318,-0.5749199280023243,-0.5749199519687247,-3.777552427344642,-3.777559548957515,-3.7775595489953373
2016-05-06,204.05999755859375,205.72000122070312,14.720000267028809,13.380000114440918,21.095961071308594,-117.45792095666303,37.9849047311969,37.96216270420189,37.962162404724815,-1.5122674235423035,-1.5124090941894432,-1.5124090944117121,-3.8545150475785825,-3.854515347055658,-3.854515347055716
2016-05-09,205.57000732421875,205.88999938964844,14.56999969482422,13.859999656677246,20.862870631463146,-23.309043984544786,47.76110864915291,47.74694644640082,47.74694618176509,-2.450436735691409,-2.450536724798484,-2.4505367250681056,-3.8716748005882806,-3.871675065224023,-3.871675065224128
2016-05-10,206.72000122070312,208.4499969482422,13.630000114440918,12.800000190734863,20.91932192786433,5.64512964011854,34.93605521742254,34.92189656757411,34.9218965403361,-1.9560683085246136,-1.9560894689340298,-1.9560894689451072,-3.8716826185891096,-3.871682645827117,-3.8716826458271183
2016-05-11,207.91000366210935,206.5,14.6899995803833,13.75,21.16601562341448,24.669369555014953,44.63464220640913,44.59383819057177,44.59383717471889,-0.578595433410722,-0.5789385198900989,-0.5789385209347433,-3.818388920765095,-3.8183899366179768,-3.818389936618488
2016-05-12,207.2899932861328,206.55999755859375,14.40999984741211,13.460000038146973,20.830500812250747,-33.55148111637334,43.37263984631572,43.36324620129544,43.3632461324146,-0.7023422583661376,-0.7023874589218009,-0.7023874589593717,-3.881212503316906,-3.8812125721977453,-3.8812125721977533
2016-05-13,206.2100067138672,204.7599945068359,15.039999961853027,14.149999618530272,20.80921152096903,-2.1289291281718192,49.265967001393534,49.201114906816194,49.20111456075018,0.255068845976961,0.2542770762307578,0.25427707592392856,-3.7702947726469445,-3.770295118712962,-3.7702951187130793
2016-05-16,204.9600067138672,206.77999877929688,14.68000030517578,13.59000015258789,21.059047978326028,24.983645735699866,40.633629748697416,40.60498242372889,40.60498195683124,-1.166788592603368,-1.1669861961389238,-1.1669861965445474,-3.8427039493695885,-3.8427044162672437,-3.842704416267377
2016-05-17,206.4600067138672,204.8500061035156,15.56999969482422,15.109999656677246,21.28581357918803,22.676560086200226,34.1266368859231,34.07721911219434,34.077215067388885,-0.926868942486466,-0.9275515475271505,-0.9275515584204586,-3.80115231808498,-3.8011563628904286,-3.801156362904145
2016-05-18,204.44000244140625,204.91000366210935,15.949999809265137,15.34000015258789,21.706112887554823,42.02993083667934,65.87584041497632,65.82304800510065,65.82304339061447,-0.8070560462205787,-0.807808209841594,-0.8078082228145629,-3.7944013367382556,-3.7944059512244155,-3.7944059512417163
2016-05-19,204.05999755859375,204.1999969482422,16.329999923706055,15.279999732971191,21.866986968604394,16.087408104957035,59.673967638856034,59.5443879126235,59.544369517518774,2.2322374727354326,2.22990023370983,2.2299001681065853,-3.640785361898352,-3.6408037570030807,-3.6408037571105467
2016-05-20,204.9199981689453,205.4900054931641,15.199999809265137,12.729999542236328,20.957178988451588,-90.98079801528058,31.774626392726105,31.764120443178008,31.764120404395307,-2.2842627949519256,-2.2843002987642818,-2.2843002987770724,-3.878987984555694,-3.878988023338398,-3.8789880233383993
2016-05-23,205.5099945068359,205.2100067138672,15.81999969482422,13.600000381469728,21.43076442237583,47.358543392424224,20.876207031710152,20.866242880213925,20.86624276722428,-2.699954994158855,-2.700011189106097,-2.7000111891908176,-3.8800713580385446,-3.8800714710281907,-3.8800714710282143
2016-05-24,206.1699981689453,207.8699951171875,14.420000076293944,11.90999984741211,20.913234075141176,-51.75303472346542,25.66496280754177,25.660028998048475,25.660028990424316,-2.849288780530519,-2.849300780406211,-2.8493007804062245,-3.890132358140919,-3.8901323657650786,-3.8901323657650786
2016-05-25,208.6699981689453,209.27999877929688,13.899999618530272,11.40999984741211,21.012764114508812,9.953003936763594,23.419579838427474,23.418905169184008,23.41890516895277,-3.6341488763774805,-3.6341496869763437,-3.634149686976359,-3.8986506608193503,-3.8986506610505858,-3.8986506610505858
2016-05-26,209.44000244140625,209.33999633789065,13.43000030517578,10.460000038146973,20.5263727471007,-48.63913674081104,3.763596631753175,3.7635268177471772,3.763526817746202,-3.8181984762592496,-3.818198495573521,-3.818198495573521,-3.8998603719850804,-3.8998603719860556,-3.8998603719860556
2016-05-27,209.52999877929688,210.2400054931641,13.119999885559082,9.770000457763672,20.672445912428223,14.60731653275218,1.311020225796364,1.3110065654256369,1.311006565425613,-3.866822322355693,-3.8668223238627437,-3.8668223238627437,-3.899972679258475,-3.8999726792584983,-3.8999726792584983
2016-05-31,210.55999755859375,209.83999633789065,14.1899995803833,11.850000381469728,21.345372313445928,67.29264010177047,11.202968134478686,11.201563038546267,11.201563037259424,-3.496932380104259,-3.496934948554515,-3.4969349485546943,-3.8971898042746345,-3.897189805561478,-3.897189805561478
