Date,Open,Close,vix,vix9d,straddle_mark,straddle_pnl,fly_w1pct_o-0.7pct,fly_w1pct_o+0.0pct,fly_w1pct_o+0.7pct,fly_w2pct_o-0.7pct,fly_w2pct_o+0.0pct,fly_w2pct_o+0.7pct,fly_w3pct_o-0.7pct,fly_w3pct_o+0.0pct,fly_w3pct_o+0.7pct,fly_w4pct_o-0.7pct,fly_w4pct_o+0.0pct,fly_w4pct_o+0.7pct
2016-02-09,183.36000061035156,185.42999267578125,26.540000915527344,26.84000015258789,38.39658952676541,70.70850691779071,-76.60619864552275,-76.60619864552275,137.42879676768175,-76.60619864552275,-76.60619864552275,137.42879676768175,-55.76891087056863,-55.76891087056863,212.34428442482573,-41.04643693664449,-41.04643693664449,232.05053095580465
2016-02-10,186.41000366210935,185.27000427246097,26.290000915527344,25.530000686645508,37.998843832533,-39.774569423241246,148.79689390269917,-49.52646972945269,-49.52646972945269,148.79689390269917,-49.52646972945269,-49.52646972945269,216.50299291067554,13.657456742963594,13.657456742963594,233.0699763951149,27.30100300145766,27.30100300145766
2016-02-11,182.33999633789065,182.86000061035156,28.13999938964844,27.36000061035156,40.61944612034047,262.0602287807472,-61.756292487470276,136.1007608985428,136.1007608985428,-61.756292487470276,136.1007608985428,136.1007608985428,-7.914267112748094,197.48909613091817,197.48909613091817,21.66173843258832,210.66689561345163,210.66689561345163
2016-02-12,184.9600067138672,186.6300048828125,25.399999618530273,22.709999084472656,36.616379202831524,-400.3066917508946,-63.14635822236936,-3.409944362444526,101.59395103935721,-63.14635822236936,-3.409944362444526,101.59395103935721,-143.19985973379767,39.50706287298027,186.49438670232152,-121.53345061890725,45.16394138696078,208.0984985862344
2016-02-16,188.77000427246097,189.77999877929688,24.11000061035156,21.809999465942383,34.611864140599536,-200.4515062231988,-61.36466561899356,144.4496165410447,144.4496165410447,-8.740483538317198,195.97552391302546,195.97552391302546,-8.740483538317198,195.97552391302546,195.97552391302546,0.3137071981198747,204.08237846158295,204.08237846158295
2016-02-17,191.16000366210935,192.8800048828125,22.309999465942383,20.270000457763672,32.15730801684455,-245.45561237549833,-88.22844388726435,-88.22844388726435,126.63854576114701,-80.5711369682877,-80.5711369682877,174.99919723889653,-80.5711369682877,-80.5711369682877,174.99919723889653,-74.12431121398978,-74.12431121398978,181.71206783986278
2016-02-18,193.1999969482422,192.08999633789065,21.63999938964844,19.530000686645508,31.09456561570923,-106.27424011353241,113.55744415253851,113.55744415253851,-78.27322130256384,150.40045487227036,150.40045487227036,-62.46937257646097,150.40045487227036,150.40045487227036,-62.46937257646097,154.39614659929907,154.39614659929907,-53.62080229291688
2016-02-19,191.1699981689453,192.0,20.530000686645508,18.219999313354492,29.457099130246846,-163.7466485462383,-44.12648694672916,-44.12648694672916,108.82294249981788,-6.491111962926375,-6.491111962926375,148.69771028264987,-6.491111962926375,-6.491111962926375,148.69771028264987,-2.608420019440192,-2.608420019440192,152.67051500395732
2016-02-22,193.8699951171875,194.77999877929688,19.3799991607666,18.38999938964844,27.900984201512827,-155.61149287340186,-67.12792083099794,134.47897725450008,134.47897725450008,-23.724436979127425,172.26357633572218,172.26357633572218,-23.724436979127425,172.26357633572218,172.26357633572218,-18.444992917442768,175.95962264604282,175.95962264604282
2016-02-23,194.0,192.32000732421875,20.979999542236328,20.690000534057617,29.93796249378869,203.69782922758617,150.7115108534993,-87.91562399127778,-87.91562399127778,205.80433090920562,-60.29462374197225,-60.29462374197225,205.80433090920562,-60.29462374197225,-60.29462374197225,215.47228342819855,-54.12004865958042,-54.12004865958042
2016-02-24,190.6300048828125,193.1999969482422,20.719999313354492,20.719999313354492,29.581948533420245,-35.601396036844335,-92.77464451767196,-92.77464451767196,104.66511119287814,-122.66874664306457,-122.66874664306457,166.58915611195144,-122.66874664306457,-122.66874664306457,166.58915611195144,-117.75226946213216,-117.75226946213216,177.68170271975964
2016-02-25,193.72999572753903,195.5399932861328,19.11000061035156,17.790000915527344,27.472943007270715,-210.90055261495309,-93.56232621026594,-93.56232621026594,103.0625884134462,-109.50357282353998,-109.50357282353998,140.9268953355942,-109.50357282353998,-109.50357282353998,140.9268953355942,-105.5994094509802,-105.5994094509802,144.45959392315365
2016-02-26,196.57000732421875,195.08999633789065,19.809999465942383,18.559999465942383,28.37418280272641,90.12397954556945,156.87202121392028,-86.06863004408895,-86.06863004408895,206.5108258998569,-49.64715995425526,-49.64715995425526,206.5108258998569,-49.64715995425526,-49.64715995425526,213.53303802247183,-46.12192098495371,-46.12192098495371
2016-02-29,195.11000061035156,193.55999755859375,20.549999237060547,20.36000061035156,29.141742377093166,76.75595743667571,83.4963902346851,11.326968712506494,-65.07842584880594,168.49657307820829,48.95126059177646,-132.00410327889412,168.49657307820829,48.95126059177646,-132.00410327889412,189.50160141861974,53.0987972927049,-115.18231767874886
2016-03-01,195.0099945068359,198.11000061035156,17.700000762939453,17.040000915527344,25.646145983051753,-349.55963940414136,-62.29095725671836,-109.36009570390547,125.37394806680278,-238.86911536557005,-147.7578418168472,196.3639625709751,-238.86911536557005,-147.7578418168472,196.3639625709751,-287.92051289604353,-146.58588971762106,207.03612051580973
2016-03-02,197.7400054931641,199.0,17.09000015258789,15.779999732971191,24.916805240641878,-72.93407424098746,-14.081441329939024,-14.081441329939024,79.79989048492138,4.845388872681225,4.845388872681225,139.0619378776233,4.845388872681225,4.845388872681225,139.0619378776233,5.610544372525842,5.610544372525842,145.72775216523038
2016-03-03,198.7899932861328,199.77999877929688,16.700000762939453,15.90999984741211,24.497422760043733,-41.9382480598145,-74.58368661826447,129.04032514032426,129.04032514032426,-41.025170242448205,159.73030654805143,159.73030654805143,-41.025170242448205,159.73030654805143,159.73030654805143,-38.38948809547109,161.74340812553527,161.74340812553527
2016-03-04,200.0099945068359,200.42999267578125,16.860000610351562,15.859999656677246,24.83256557264903,33.5142812605298,113.05229509369362,113.05229509369362,113.05229509369362,113.05229509369362,113.05229509369362,113.05229509369362,113.05229509369362,113.05229509369362,113.05229509369362,113.85722447728969,113.85722447728969,113.85722447728969
2016-03-07,199.33999633789065,200.58999633789065,17.350000381469727,17.65999984741211,25.42773291958416,59.516734693512774,-79.34684732994538,90.089916857832,90.089916857832,-83.98366237756935,120.31558746935485,120.31558746935485,-83.98366237756935,120.31558746935485,120.31558746935485,-76.17943049617752,122.60324263755128,122.60324263755128
2016-03-08,199.32000732421875,198.3999938964844,18.670000076293945,19.170000076293945,26.761905336055747,133.41724164715885,82.5583634331564,-4.637103658125616,-4.637103658125616,141.71966206708245,32.644401128378924,32.644401128378924,141.71966206708245,32.644401128378924,32.644401128378924,152.09048836935958,36.51277140841764,36.51277140841764
2016-03-09,199.36000061035156,199.3800048828125,18.34000015258789,18.790000915527344,26.447868198848155,-31.403713720759185,-15.214719073517655,91.54201931166844,91.54201931166844,43.69952530478496,126.7013701532504,126.7013701532504,43.69952530478496,126.7013701532504,126.7013701532504,53.69500894976789,130.05624766436594,130.05624766436594
2016-03-10,199.9600067138672,199.5399932861328,18.049999237060547,17.65999984741211,26.033724911680935,-41.41432871672208,-17.91742623414898,99.76510275003106,-62.5011785654779,56.52145269668403,126.99095948131779,-32.71687499896798,56.52145269668403,126.99095948131779,-32.71687499896798,70.25965314943357,128.84903922862966,-19.1854280349957
2016-03-11,201.2599945068359,202.7599945068359,16.5,15.199999809265137,24.678650838879037,-135.5074072801898,-94.06689830178598,-94.06689830178598,119.62709003988132,-94.06689830178598,-94.06689830178598,119.62709003988132,-94.06689830178598,-94.06689830178598,119.62709003988132,-91.92996547738267,-91.92996547738267,148.35256792755297
2016-03-14,202.16000366210935,202.5,16.920000076293945,15.989999771118164,25.045801182499062,36.71503436200254,-12.690576253955907,-12.690576253955907,29.834722568467356,-12.690576253955907,-12.690576253955907,29.834722568467356,-12.690576253955907,-12.690576253955907,29.834722568467356,-4.64391534730588,-4.64391534730588,44.22368269456396
2016-03-15,201.36000061035156,202.1699981689453,16.84000015258789,16.459999084472656,24.800742718782132,-24.505846371692996,-21.56425876546455,-21.56425876546455,51.29206604357315,-21.56425876546455,-21.56425876546455,51.29206604357315,-21.56425876546455,-21.56425876546455,51.29206604357315,-17.776521727237004,-17.776521727237004,82.56561948525108
2016-03-16,201.6000061035156,203.33999633789065,14.989999771118164,14.06999969482422,22.63450976266074,-216.6232956121391,-140.93580101047695,-140.93580101047695,155.13563553780133,-140.93580101047695,-140.93580101047695,155.13563553780133,-140.93580101047695,-140.93580101047695,155.13563553780133,-138.77485882586925,-138.77485882586925,172.4573170201414
2016-03-17,203.2400054931641,204.6300048828125,14.4399995803833,13.050000190734863,22.331461720129226,-30.304804253151474,-148.62029693552864,158.0571294726413,158.0571294726413,-148.62029693552864,158.0571294726413,158.0571294726413,-148.62029693552864,158.0571294726413,158.0571294726413,-135.41173833105378,159.56621093348053,159.56621093348053
2016-03-18,204.1699981689453,204.3800048828125,14.020000457763672,12.470000267028809,21.65675160868706,-67.47101114421667,78.88170545979584,78.88170545979584,78.88170545979584,78.88170545979584,78.88170545979584,78.88170545979584,78.88170545979584,78.88170545979584,78.88170545979584,79.08883609389449,79.08883609389449,79.08883609389449
2016-03-21,204.07000732421875,204.6699981689453,13.789999961853027,12.770000457763672,21.361310291741198,-29.544131694586184,114.41855241628355,114.41855241628355,114.41855241628355,114.41855241628355,114.41855241628355,114.41855241628355,114.41855241628355,114.41855241628355,114.41855241628355,114.72901340997878,114.72901340997878,114.72901340997878
2016-03-22,203.7599945068359,204.55999755859375,14.170000076293944,13.140000343322754,21.767812570356746,40.65022786155481,-101.69728722566714,120.69030488361281,120.69030488361281,-101.69728722566714,120.69030488361281,120.69030488361281,-101.69728722566714,120.69030488361281,120.69030488361281,-78.09393854173693,121.36537997093478,121.36537997093478
2016-03-23,204.11000061035156,203.2100067138672,14.9399995803833,13.359999656677246,22.252731881928966,48.49193115722201,-27.98869126796648,-27.98869126796648,-27.98869126796648,-27.98869126796648,-27.98869126796648,-27.98869126796648,-27.98869126796648,-27.98869126796648,-27.98869126796648,-27.556249541835975,-27.556249541835975,-27.556249541835975
2016-03-24,202.0,203.1199951171875,14.739999771118164,12.350000381469728,21.922122467524787,-33.060941440417935,-99.03887302695341,-99.03887302695341,102.75614980829374,-99.03887302695341,-99.03887302695341,102.75614980829374,-99.03887302695341,-99.03887302695341,102.75614980829374,-97.16977206600498,-97.16977206600498,109.88377664928873
2016-03-28,203.61000061035156,203.2400054931641,15.239999771118164,14.06999969482422,22.45684365927133,53.47211917465415,16.566567977191873,3.2808724994025007,3.2808724994025007,16.566567977191873,3.2808724994025007,3.2808724994025007,16.566567977191873,3.2808724994025007,3.2808724994025007,40.3161742247075,4.670223695429378,4.670223695429378
2016-03-29,202.7599945068359,205.1199951171875,13.81999969482422,12.170000076293944,21.2787106897591,-117.81329695122267,-224.68737845890422,215.14122105220127,215.14122105220127,-224.68737845890422,215.14122105220127,215.14122105220127,-224.68737845890422,215.14122105220127,215.14122105220127,-231.11137652393535,217.29850844509255,217.29850844509255
2016-03-30,206.3000030517578,206.02000427246097,13.5600004196167,11.869999885559082,21.292515612323065,1.3804922563963373,60.98902909437349,60.98902909437349,-49.37661522069707,60.98902909437349,60.98902909437349,-49.37661522069707,60.98902909437349,60.98902909437349,-49.37661522069707,61.47240567644936,61.47240567644936,-32.9677121221186
2016-03-31,205.91000366210935,205.52000427246097,13.949999809265137,12.25,21.52641258944103,23.389697711796487,93.31235889232838,93.31235889232838,93.31235889232838,93.31235889232838,93.31235889232838,93.31235889232838,93.31235889232838,93.31235889232838,93.31235889232838,93.60964646225952,93.60964646225952,93.60964646225952
2016-04-01,204.3500061035156,206.9199981689453,13.100000381469728,10.920000076293944,21.067370379147775,-45.9042210293255,-71.66931301220424,-71.66931301220424,-71.66931301220424,-71.66931301220424,-71.66931301220424,-71.66931301220424,-71.66931301220424,-71.66931301220424,-71.66931301220424,-71.63713580877071,-71.63713580877071,-71.63713580877071
2016-04-04,206.8300018310547,206.25,14.119999885559082,12.5,21.8856058959964,81.8235516848624,77.07914367050347,77.07914367050347,-70.50531806091304,77.07914367050347,77.07914367050347,-70.50531806091304,77.07914367050347,77.07914367050347,-70.50531806091304,78.8399275590061,78.8399275590061,-60.41259029937043
2016-04-05,204.6699981689453,204.19000244140625,15.420000076293944,13.960000038146973,22.68104072847514,79.54348324787404,61.74375670016867,61.74375670016867,61.74375670016867,61.74375670016867,61.74375670016867,61.74375670016867,61.74375670016867,61.74375670016867,61.74375670016867,62.06779558695283,62.06779558695283,62.06779558695283
2016-04-06,204.19000244140625,206.4199981689453,14.09000015258789,12.5600004196167,21.84423144398835,-83.68092844867903,-1.0480813500469677,-1.0480813500469677,-1.0480813500469677,-1.0480813500469677,-1.0480813500469677,-1.0480813500469677,-1.0480813500469677,-1.0480813500469677,-1.0480813500469677,-0.8339097261126782,-0.8339097261126782,-0.8339097261126782
2016-04-07,205.13999938964844,203.9499969482422,16.15999984741211,15.199999809265137,23.46244343391072,161.8211989922372,48.936424327637205,48.936424327637205,48.936424327637205,48.936424327637205,48.936424327637205,48.936424327637205,48.936424327637205,48.936424327637205,48.936424327637205,49.660996363237444,49.660996363237444,49.660996363237444
2016-04-08,205.33999633789065,204.5,15.359999656677246,13.59000015258789,22.589145821694345,-87.32976122163763,90.36769473620149,90.36769473620149,90.36769473620149,90.36769473620149,90.36769473620149,90.36769473620149,90.36769473620149,90.36769473620149,90.36769473620149,90.67261621193981,90.67261621193981,90.67261621193981
2016-04-11,205.25,204.02000427246097,16.260000228881836,15.59000015258789,23.440142312062918,85.09964903685727,60.73618386162405,60.73618386162405,60.73618386162405,60.73618386162405,60.73618386162405,60.73618386162405,60.73618386162405,60.73618386162405,60.73618386162405,61.698169379085606,61.698169379085606,61.698169379085606
2016-04-12,204.22000122070312,205.9199981689453,14.850000381469728,13.710000038146973,22.32477089707846,-111.53714149844589,58.35574836796849,58.35574836796849,58.35574836796849,58.35574836796849,58.35574836796849,58.35574836796849,58.35574836796849,58.35574836796849,58.35574836796849,58.81292680594499,58.81292680594499,58.81292680594499
2016-04-13,207.0,208.0,13.84000015258789,12.449999809265137,21.99261984518111,-33.21510518973483,-85.53006739813301,-85.53006739813301,90.53485842978371,-85.53006739813301,-85.53006739813301,90.53485842978371,-85.53006739813301,-85.53006739813301,90.53485842978371,-83.2791505777543,-83.2791505777543,98.5682891601092
2016-04-14,208.07000732421875,208.0099945068359,13.720000267028809,12.31999969482422,21.82080901299208,-17.181083218903126,0.1920298060435388,5.831870514252671,5.831870514252671,0.1920298060435388,5.831870514252671,5.831870514252671,0.1920298060435388,5.831870514252671,5.831870514252671,9.881705178411096,7.4459306723796885,7.4459306723796885
2016-04-15,208.0099945068359,207.77999877929688,13.619999885559082,12.199999809265137,21.55777410724601,-26.30349057460677,18.328837183423488,-13.253240423645993,-13.253240423645993,18.328837183423488,-13.253240423645993,-13.253240423645993,18.328837183423488,-13.253240423645993,-13.253240423645993,27.006853671806287,-11.575973495968947,-11.575973495968947
2016-04-18,207.77999877929688,209.2400054931641,13.350000381469728,12.859999656677246,21.869631957233032,31.185784998702104,-146.79453730078023,152.5367162559726,152.5367162559726,-146.79453730078023,152.5367162559726,152.5367162559726,-146.79453730078023,152.5367162559726,152.5367162559726,-138.9644392243038,155.728694141707,155.728694141707
2016-04-19,209.7400054931641,209.8999938964844,13.239999771118164,12.859999656677246,22.064468995760933,19.483703852790057,124.07697458471561,124.07697458471561,124.07697458471561,124.07697458471561,124.07697458471561,124.07697458471561,124.07697458471561,124.07697458471561,124.07697458471561,124.24562995646363,124.24562995646363,124.24562995646363
2016-04-20,209.9499969482422,210.1000061035156,13.279999732971191,12.800000190734863,22.178645279723916,11.41762839629834,122.32993515584978,122.32993515584978,122.32993515584978,122.32993515584978,122.32993515584978,122.32993515584978,122.32993515584978,122.32993515584978,122.32993515584978,122.48303313984403,122.48303313984403,122.48303313984403
2016-04-21,210.1199951171875,208.97000122070312,13.949999809265137,13.18000030517578,22.279430849326346,10.078556960242935,33.85222725775377,33.85222725775377,33.85222725775377,33.85222725775377,33.85222725775377,33.85222725775377,33.85222725775377,33.85222725775377,33.85222725775377,34.08104626377702,34.08104626377702,34.08104626377702
2016-04-22,208.5500030517578,208.97000122070312,13.220000267028809,11.93000030517578,21.436336742888557,-84.3094106437789,-55.99662340088643,67.0454149658597,67.0454149658597,-55.99662340088643,67.0454149658597,67.0454149658597,-55.99662340088643,67.0454149658597,67.0454149658597,-40.22801281132613,67.60594162765169,67.60594162765169
2016-04-25,208.2599945068359,208.61000061035156,14.079999923706056,13.619999885559082,22.088745215636777,65.24084727482204,-46.36028531374274,59.65125197201224,59.65125197201224,-46.36028531374274,59.65125197201224,59.65125197201224,-46.36028531374274,59.65125197201224,59.65125197201224,-29.977166283117572,61.84332428998831,61.84332428998831
2016-04-26,209.0399932861328,208.9199981689453,13.960000038146973,13.5,22.068427675598677,-2.0317540038099935,49.7176675825566,49.7176675825566,49.7176675825566,49.7176675825566,49.7176675825566,49.7176675825566,49.7176675825566,49.7176675825566,49.7176675825566,50.361305249242115,50.361305249242115,50.361305249242115
2016-04-27,208.47000122070312,209.3500061035156,13.770000457763672,12.8100004196167,22.038812078927286,-2.961559667139113,-102.56647715835203,115.74314778051212,115.74314778051212,-102.56647715835203,115.74314778051212,115.74314778051212,-102.56647715835203,115.74314778051212,115.74314778051212,-85.19017895809944,116.82576056320025,116.82576056320025
2016-04-28,208.4600067138672,207.4499969482422,15.220000267028809,14.550000190734863,22.73464280906557,69.58307301382831,82.86409014548005,-62.10454063577537,-62.10454063577537,82.86409014548005,-62.10454063577537,-62.10454063577537,82.86409014548005,-62.10454063577537,-62.10454063577537,106.48031603348967,-59.66158252542552,-59.66158252542552
2016-04-29,206.72000122070312,206.3300018310547,15.699999809265137,14.789999961853027,22.794244008694704,5.960119962913524,73.40608724381482,73.40608724381482,-56.12393674609122,73.40608724381482,73.40608724381482,-56.12393674609122,73.40608724381482,73.40608724381482,-56.12393674609122,77.20751215186138,77.20751215186138,-37.354713194253385
2016-05-02,206.9199981689453,207.97000122070312,14.68000030517578,13.770000457763672,22.176509634463848,-61.77343742308565,-82.91976189456284,-82.91976189456284,93.4961591924292,-82.91976189456284,-82.91976189456284,93.4961591924292,-82.91976189456284,-82.91976189456284,93.4961591924292,-79.48941215121327,-79.48941215121327,105.92341873582505
2016-05-03,206.52000427246097,206.16000366210935,15.600000381469728,15.170000076293944,22.43297231709566,25.646268263181327,81.40697350594775,81.40697350594775,-59.27272801066172,81.40697350594775,81.40697350594775,-59.27272801066172,81.40697350594775,81.40697350594775,-59.27272801066172,84.78963441640789,84.78963441640789,-35.222543662993935
2016-05-04,204.9900054931641,205.0099945068359,16.049999237060547,15.470000267028809,22.497986024710983,6.501370761532144,154.99213635082344,154.99213635082344,154.99213635082344,154.99213635082344,154.99213635082344,154.99213635082344,154.99213635082344,154.99213635082344,154.99213635082344,155.7919118508009,155.7919118508009,155.7919118508009
2016-05-05,205.55999755859375,204.97000122070312,15.90999984741211,15.369999885559082,22.270540280875224,-22.744574383575866,158.83107371587244,158.83107371587244,158.83107371587244,158.83107371587244,158.83107371587244,158.83107371587244,158.83107371587244,158.83107371587244,158.83107371587244,159.96713981866736,159.96713981866736,159.96713981866736
2016-05-06,204.05999755859375,205.72000122070312,14.720000267028809,13.380000114440918,21.095961071308594,-117.45792095666303,81.09156728820959,81.09156728820959,81.09156728820959,81.09156728820959,81.09156728820959,81.09156728820959,81.09156728820959,81.09156728820959,81.09156728820959,81.56633295778774,81.56633295778774,81.56633295778774
