Date,Open,Close,vix,vix9d,straddle_mark,straddle_pnl,fly_w5_o-5,fly_w5_o+0,fly_w5_o+5,fly_w10_o-5,fly_w10_o+0,fly_w10_o+5,fly_w15_o-5,fly_w15_o+0,fly_w15_o+5,fly_w20_o-5,fly_w20_o+0,fly_w20_o+5
2016-03-10,199.9600067138672,199.5399932861328,18.049999237060547,17.65999984741211,26.033724911680935,-41.41432871672208,-44.09323887861627,126.99095948131779,-88.95456773171927,43.21153983911639,128.89282991406472,-46.66802798710423,44.24102093458753,128.89318889509462,-45.79563864846936,44.24129124415506,128.89318889645372,-45.795549977007006
2016-03-11,201.2599945068359,202.7599945068359,16.5,15.199999809265137,24.678650838879037,-135.5074072801898,-65.48187013244134,-23.851694846064774,82.03584932386602,-149.68959487384555,-23.19069293894318,144.99189611862542,-149.18211219229758,-23.190676039523183,145.14541534420135,-149.1820959746714,-23.190676039520874,145.1454160259952
2016-03-14,202.16000366210935,202.5,16.920000076293945,15.989999771118164,25.045801182499062,36.71503436200254,-74.01358079846176,109.52316341509214,-42.47302918577997,-33.53552854831181,110.5184344077078,29.172139766651185,-32.851151805064326,110.51849219519674,29.48303401605228,-32.85109911958044,110.5184921952297,29.48303911805732
2016-03-15,201.36000061035156,202.1699981689453,16.84000015258789,16.459999084472656,24.800742718782132,-24.505846371692996,-67.19045317479822,48.38206120092339,12.221341007394384,-81.00478488447324,49.753727796206036,77.01789215958169,-79.91842281443172,49.753886037794935,77.30319668504498,-79.91827058140146,49.75388603801709,77.30320269360361
2016-03-16,201.6000061035156,203.33999633789065,14.989999771118164,14.06999969482422,22.63450976266074,-216.6232956121391,-93.44793202520655,8.788542570364768,77.01998949402984,-173.0688727297773,9.107860171318174,168.02947350154136,-172.9904656565439,9.10786090389413,168.27038402926132,-172.9904654210767,9.10786090389413,168.27038452637007
2016-03-17,203.2400054931641,204.6300048828125,14.4399995803833,13.050000190734863,22.331461720129226,-30.304804253151474,-56.49930911871348,-30.775323986733927,79.47685338608757,-138.52550489533792,-30.614386144326765,133.3277253641075,-138.39548850847825,-30.61438595619743,133.35864681965492,-138.39548832383335,-30.61438595619743,133.35864682313934
2016-03-18,204.1699981689453,204.3800048828125,14.020000457763672,12.470000267028809,21.65675160868706,-67.47101114421667,-56.97852028329893,88.2271119511929,-39.113697017069015,-20.471878412915355,88.32072416378446,15.206773096338535,-20.39957477949834,88.32072419638271,15.228081675513108,-20.399574747682102,88.32072419638271,15.22808167629506
2016-03-21,204.07000732421875,204.6699981689453,13.789999961853027,12.770000457763672,21.361310291741198,-29.544131694586184,-63.08861028075621,61.49043164177194,-6.24778930968157,-59.443911264944504,61.60318125487465,54.1979433730601,-59.367642781297135,61.60318131165601,54.23442450251537,-59.36764272788493,61.60318131165601,54.23442450588458
2016-03-22,203.7599945068359,204.55999755859375,14.170000076293944,13.140000343322754,21.767812570356746,40.65022786155481,-80.69283131302117,76.90473211486027,-4.017250803556591,-79.29997707990292,77.05809967490701,74.09462716274867,-79.24501490488566,77.05809975947025,74.19303254777815,-79.24501485574879,77.05809975947025,74.19303258320457
2016-03-23,204.11000061035156,203.2100067138672,14.9399995803833,13.359999656677246,22.252731881928966,48.49193115722201,14.81364763338007,55.6902569437423,-78.26979592316141,90.53894391668472,55.88308315947044,-95.70483493265992,90.67380303924278,55.883083489534236,-95.64686783948987,90.67380335083772,55.883083489534236,-95.646867821021
2016-03-24,202.0,203.1199951171875,14.739999771118164,12.350000381469728,21.922122467524787,-33.060941440417935,-63.72939235326378,10.741190721103157,45.09323252626387,-111.46280745640482,10.804939176971764,106.16783835860869,-111.42363125305741,10.804939185072351,106.19241061112986,-111.4236312456166,10.804939185072351,106.19241061178968
2016-03-28,203.61000061035156,203.2400054931641,15.239999771118164,14.06999969482422,22.45684365927133,53.47211917465415,-17.507492235207355,67.98334030964938,-58.08561690047791,37.98804733526848,68.33228904538048,-42.997815149956175,38.07732811449396,68.33229005672868,-42.73814719345055,38.07732845418783,68.33229005672868,-42.738146521796175
2016-03-29,202.7599945068359,205.1199951171875,13.81999969482422,12.170000076293944,21.2787106897591,-117.81329695122267,-75.58967922848014,-89.46216526947141,157.15085513456148,-235.40041908573875,-89.40443707109843,230.09942972533668,-235.38094502876598,-89.40443706811047,230.13768386673686,-235.380945026989,-89.40443706811047,230.13768386794789
2016-03-30,206.3000030517578,206.02000427246097,13.5600004196167,11.869999885559082,21.292515612323065,1.3804922563963373,-48.94421368272727,121.16422986436524,-80.10845016969635,28.546325293981734,121.23451343807085,-33.83475927073835,28.6077728818128,121.23451344937271,-33.825923284863734,28.607772893047457,121.23451344937271,-33.82592328479659
2016-03-31,205.91000366210935,205.52000427246097,13.949999809265137,12.25,21.52641258944103,23.389697711796487,-20.914631906100677,76.20906209633895,-63.181289783884885,39.62394379585452,76.28092006445365,-44.91080337973694,39.66058849315315,76.2809200742179,-44.87559010892081,39.66058850126178,76.2809200742179,-44.875590107265246
2016-04-01,204.3500061035156,206.9199981689453,13.100000381469728,10.920000076293944,21.067370379147775,-45.9042210293255,-41.64811140407772,-178.44086247051726,212.1539686876038,-256.45940473305956,-178.4171500957423,251.12439954630767,-256.4373705935524,-178.41715009550293,251.12607778157548,-256.43737059331323,-178.41715009550293,251.12607778157576
2016-04-04,206.8300018310547,206.25,14.119999885559082,12.5,21.8856058959964,81.8235516848624,0.35306002290178773,52.75038457071548,-60.9633805983248,58.678771626437666,52.84916612777379,-63.9387076082871,58.72046140580813,52.849166150631866,-63.88161583059928,58.72046142194332,52.849166150631866,-63.881615823876395
2016-04-05,204.6699981689453,204.19000244140625,15.420000076293944,13.960000038146973,22.68104072847514,79.54348324787404,-8.93239725277992,61.74375670016867,-60.446038122368705,48.93121254346082,62.06779558695283,-53.96589034205237,49.02814249465928,62.067796463341175,-53.73878140646673,49.02814286749082,62.067796463341175,-53.73878090290989
2016-04-06,204.19000244140625,206.4199981689453,14.09000015258789,12.5600004196167,21.84423144398835,-83.68092844867903,-56.541865089089626,-114.65140823506599,163.33879458066417,-222.4781677576001,-114.54716941679084,217.22368906033756,-222.39631706555915,-114.54716937056199,217.2460771865717,-222.3963170203252,-114.54716937056199,217.24607718756664
2016-04-07,205.13999938964844,203.9499969482422,16.15999984741211,15.199999809265137,23.46244343391072,161.8211989922372,32.775350060580585,48.936424327637205,-88.9459199143813,119.53736565206022,49.660996363237444,-124.17148967171353,120.03281826247364,49.66101786974764,-123.94237024652243,120.03283792142011,49.66101786975192,-123.94236839895873
2016-04-08,205.33999633789065,204.5,15.359999656677246,13.59000015258789,22.589145821694345,-87.32976122163763,-5.5950796161203105,90.36769473620149,-92.4264112061069,84.40993627979613,90.67261621193981,-89.46373096760205,84.66789973144706,90.67261761015962,-89.41677294351466,84.667901110625,90.67261761015962,-89.41677292447274
2016-04-11,205.25,204.02000427246097,16.260000228881836,15.59000015258789,23.440142312062918,85.09964903685727,28.787108420747277,60.73618386162405,-96.52002432667831,123.34529532508112,61.698169379085606,-127.74197409236045,124.06281374134876,61.69822265611315,-127.49750699114114,124.06286407610548,61.69822265613865,-127.49750404887018
2016-04-12,204.22000122070312,205.9199981689453,14.850000381469728,13.710000038146973,22.32477089707846,-111.53714149844589,-60.97392728227924,-52.79948432638388,106.09250001710924,-169.53074063405433,-52.52167835617247,164.44983013690296,-169.31569522178302,-52.521677261770016,164.51259069484303,-169.3156941613256,-52.521677261770016,164.51259072878813
2016-04-13,207.0,208.0,13.84000015258789,12.449999809265137,21.99261984518111,-33.21510518973483,-65.73627578753147,26.853431217708156,31.0193294622376,-99.37709811210402,26.948633671885027,94.11358303414391,-99.3192321964168,26.948633701510595,94.15091957263354,-99.31923216964985,26.948633701510595,94.15091957549222
2016-04-14,208.07000732421875,208.0099945068359,13.720000267028809,12.31999969482422,21.82080901299208,-17.181083218903126,-62.005382006198516,125.38049174152968,-71.24106684527966,6.619436825159378,125.47325219334925,-11.885393905318173,6.682547590442736,125.47325222313893,-11.855744218781991,6.682547618550563,125.47325222313893,-11.855744217100048
2016-04-15,208.0099945068359,207.77999877929688,13.619999885559082,12.199999809265137,21.55777410724601,-26.30349057460677,-42.26062307074579,102.90427250122264,-68.52311530180125,23.632360745261117,102.98352419166145,-28.911826600085554,23.681588038947844,102.98352420816136,-28.88180220333354,23.68158805404501,102.98352420816136,-28.88180220193075
2016-04-18,207.77999877929688,209.2400054931641,13.350000381469728,12.859999656677246,21.869631957233032,31.185784998702104,-79.43891631772405,8.441293293212107,63.18720992963021,-145.24963773195606,8.589597760097536,140.03922471604164,-145.1937904665039,8.589597839064902,140.13168191747496,-145.1937904183667,8.589597839064902,140.13168194830507
2016-04-19,209.7400054931641,209.8999938964844,13.239999771118164,12.859999656677246,22.064468995760933,19.483703852790057,-72.21265072165562,124.07697458471561,-59.65438605307922,-15.180172430178393,124.24562995646363,9.990110351120032,-15.122721462726416,124.24563006742451,10.101314755416071,-15.122721403596115,124.24563006742451,10.101314807246611
2016-04-20,209.9499969482422,210.1000061035156,13.279999732971191,12.800000190734863,22.178645279723916,11.41762839629834,-70.91700367059588,122.32993515584978,-59.218551063023405,-14.293610928884634,122.48303313984403,9.087991477620852,-14.209410489231475,122.48303326634974,9.156889021961925,-14.209410382642426,122.48303326634974,9.156889041878616
2016-04-21,210.1199951171875,208.97000122070312,13.949999809265137,13.18000030517578,22.279430849326346,10.078556960242935,38.282611429045744,33.85222725775377,-79.86473724253999,115.62867674584777,34.08104626377702,-120.75857473644788,115.78936356769906,34.08104682891737,-120.69044255227591,115.78936409954748,34.08104682891737,-120.69044251898397
2016-04-22,208.5500030517578,208.97000122070312,13.220000267028809,11.93000030517578,21.436336742888557,-84.3094106437789,-85.16706246359203,123.88678078288412,-46.59623489423519,-41.23703392248539,123.96898176970757,35.96051735313741,-41.223881499272984,123.96898177530281,36.02956591674855,-41.22388149821952,123.96898177530281,36.02956592129025
2016-04-25,208.2599945068359,208.61000061035156,14.079999923706056,13.619999885559082,22.088745215636777,65.24084727482204,-60.08487313906026,80.45318894350436,-27.99890934602376,-34.50459126707399,80.78131296368832,29.473999557744946,-34.243860009074666,80.78131479593895,29.541392319929628,-34.24385822567093,80.78131479593898,29.541392368776506
2016-04-26,209.0399932861328,208.9199981689453,13.960000038146973,13.5,22.068427675598677,-2.0317540038099935,-61.791127915839915,131.06931483599715,-76.97014062180935,12.66745978875086,131.33607869610918,-17.759412629230663,12.835265562092316,131.33607955728158,-17.660454542460013,12.835266332942455,131.33607955728158,-17.660454452137774
2016-04-27,208.47000122070312,209.3500061035156,13.770000457763672,12.8100004196167,22.038812078927286,-2.961559667139113,-47.501443785718784,2.188967002526623,37.58971136958331,-87.55453994489645,2.4249191506839707,82.43177503224544,-87.33856595544609,2.4249196516418237,82.45175319095245,-87.33856545632631,2.4249196516418237,82.45175319279053
2016-04-28,208.4600067138672,207.4499969482422,15.220000267028809,14.550000190734863,22.73464280906557,69.58307301382831,-1.4936112365229826,98.9825803842728,-104.70897646431663,101.17709072356743,99.72129062947342,-105.79707638671422,101.81817472518738,99.72131228289352,-105.69945014313069,101.81819610356804,99.72131228289632,-105.6994498680913
2016-04-29,206.72000122070312,206.3300018310547,15.699999809265137,14.789999961853027,22.794244008694704,5.960119962913524,-24.77681887146874,84.82497870078095,-67.40718600099723,40.16461400999061,85.42467009085915,-44.92363283885255,40.37821603063472,85.42467743368223,-44.53754346941816,40.378219732759455,85.42467743368255,-44.53753982871975
2016-05-02,206.9199981689453,207.97000122070312,14.68000030517578,13.770000457763672,22.176509634463848,-61.77343742308565,-76.39806684548562,43.38877276803566,25.33789056234752,-104.26638266581591,43.67608681469726,99.1949800774189,-104.11744933698392,43.676087741402704,99.33336079524854,-104.11744860434214,43.676087741402704,99.33336098931224
2016-05-03,206.52000427246097,206.16000366210935,15.600000381469728,15.170000076293944,22.43297231709566,25.646268263181327,-20.565374586828987,74.21080441149287,-60.75845348520439,37.70969123910984,75.05649831271633,-42.22269735618813,37.90564926703038,75.05651585617863,-41.572961482884295,37.90565371680186,75.05651585617946,-41.57294838919354
2016-05-04,204.9900054931641,205.0099945068359,16.049999237060547,15.470000267028809,22.497986024710983,6.501370761532144,-80.56084727427752,154.99213635082344,-81.59023113833081,-1.1937302597529986,155.7919118508009,-3.3651859088253944,-0.7374903921123477,155.79193774400747,-3.021650276482044,-0.7374692883413503,155.79193774401395,-3.0216454870465292
2016-05-05,205.55999755859375,204.97000122070312,15.90999984741211,15.369999885559082,22.270540280875224,-22.744574383575866,0.1277066749026079,55.78761722028523,-62.99368299764867,60.66918336877858,56.66797567958986,-65.14752144209874,60.89632115753883,56.6679967087306,-64.49430077155276,60.896327498328766,56.66799670873208,-64.49428608320204
2016-05-06,204.05999755859375,205.72000122070312,14.720000267028809,13.380000114440918,21.095961071308594,-117.45792095666303,-66.62875686327078,-37.391761329557504,96.25139047427885,-165.43530638970685,-37.20217148634299,160.26617897063448,-165.31110668453755,-37.20217118686586,160.33156910867976,-165.31110640861462,-37.20217118686586,160.331569132234
